<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
NASDAQ 100;D;20130730;000000;3069.23;3099.38;3068.95;3086.03;0;0
NASDAQ 100;D;20130731;000000;3085.58;3110.01;3085.33;3091.09;0;0
NASDAQ 100;D;20130801;000000;3090.84;3128.67;3090.19;3124.96;0;0
NASDAQ 100;D;20130802;000000;3125.86;3143.02;3118.04;3142.5;0;0
NASDAQ 100;D;20130803;000000;3143.52;3143.52;3143.52;3143.52;0;0
NASDAQ 100;D;20130804;000000;3143.52;3143.52;3143.52;3143.52;0;0
NASDAQ 100;D;20130805;000000;3136.77;3145.25;3133.52;3142.85;0;0
NASDAQ 100;D;20130806;000000;3142.82;3143.19;3111.5;3122.1;0;0
NASDAQ 100;D;20130807;000000;3122.24;3123.92;3096.41;3118.7;0;0
NASDAQ 100;D;20130808;000000;3118.69;3137.67;3111.36;3130.19;0;0
NASDAQ 100;D;20130809;000000;3130.12;3136.7;3109.86;3118.7;0;0
NASDAQ 100;D;20130810;000000;3118.57;3118.57;3118.57;3118.57;0;0
NASDAQ 100;D;20130811;000000;3118.57;3118.57;3118.57;3118.57;0;0
NASDAQ 100;D;20130812;000000;3107.06;3130.61;3106.25;3126.19;0;0
NASDAQ 100;D;20130813;000000;3126.22;3149.24;3106.27;3141.28;0;0
NASDAQ 100;D;20130814;000000;3140.94;3144.43;3125.41;3129.36;0;0
NASDAQ 100;D;20130815;000000;3129.71;3129.71;3068.08;3076.22;0;0
NASDAQ 100;D;20130816;000000;3075.92;3090.69;3070.43;3073.96;0;0
NASDAQ 100;D;20130817;000000;3073.73;3073.91;3073.73;3073.91;0;0
NASDAQ 100;D;20130818;000000;3073.91;3073.91;3073.91;3073.91;0;0
NASDAQ 100;D;20130819;000000;3074.38;3101.02;3069.47;3069.54;0;0
NASDAQ 100;D;20130820;000000;3069.76;3096.42;3069.76;3082.7;0;0
NASDAQ 100;D;20130821;000000;3082.5;3098.62;3061.42;3072.07;0;0
NASDAQ 100;D;20130822;000000;3071.62;3103.64;3071.47;3101.62;0;0
NASDAQ 100;D;20130823;000000;3101.64;3127.05;3101.64;3123.03;0;0
NASDAQ 100;D;20130824;000000;3123.94;3124.27;3123.94;3124.27;0;0
NASDAQ 100;D;20130825;000000;3124.27;3124.27;3124.27;3124.27;0;0
NASDAQ 100;D;20130826;000000;3127.01;3147.87;3118.52;3122.84;0;0
NASDAQ 100;D;20130827;000000;3123.06;3123.06;3053.26;3059.77;0;0
NASDAQ 100;D;20130828;000000;3059.7;3085.68;3059.58;3072.36;0;0
NASDAQ 100;D;20130829;000000;3072.25;3109.07;3065.87;3093.43;0;0
NASDAQ 100;D;20130830;000000;3093.32;3095.44;3063.07;3073.61;0;0
NASDAQ 100;D;20130831;000000;3073.41;3074;3073.41;3073.81;0;0
NASDAQ 100;D;20130901;000000;3073.81;3073.81;3073.81;3073.81;0;0
NASDAQ 100;D;20130902;000000;3073.81;3073.81;3073.81;3073.81;0;0
NASDAQ 100;D;20130903;000000;3097.65;3112.42;3077.13;3091.35;0;0
NASDAQ 100;D;20130904;000000;3091.76;3128.8;3091.76;3124.77;0;0
NASDAQ 100;D;20130905;000000;3124.54;3138.06;3124.54;3128.27;0;0
NASDAQ 100;D;20130906;000000;3128.32;3148.99;3098.02;3133.44;0;0
NASDAQ 100;D;20130907;000000;3133.38;3133.38;3133.38;3133.38;0;0
NASDAQ 100;D;20130908;000000;3133.38;3133.38;3133.38;3133.38;0;0
NASDAQ 100;D;20130909;000000;3146.02;3174.87;3146.02;3169.47;0;0
NASDAQ 100;D;20130910;000000;3169.59;3189.24;3169.59;3184.9;0;0
NASDAQ 100;D;20130911;000000;3184.88;3185.07;3159.31;3179.38;0;0
NASDAQ 100;D;20130912;000000;3179.75;3186.3;3170.14;3175.68;0;0
NASDAQ 100;D;20130913;000000;3175.86;3182.11;3161.65;3178.55;0;0
NASDAQ 100;D;20130914;000000;3178.27;3178.27;3178.27;3178.27;0;0
NASDAQ 100;D;20130915;000000;3178.27;3178.27;3178.27;3178.27;0;0
NASDAQ 100;D;20130916;000000;3203.19;3204.59;3163.15;3168.82;0;0
NASDAQ 100;D;20130917;000000;3168.79;3195.15;3168.69;3191.26;0;0
NASDAQ 100;D;20130918;000000;3191.23;3235.41;3190.01;3230.94;0;0
NASDAQ 100;D;20130919;000000;3231.31;3245.12;3231.31;3237.78;0;0
NASDAQ 100;D;20130920;000000;3237.91;3248.52;3224.79;3225.79;0;0
NASDAQ 100;D;20130921;000000;3225.61;3225.61;3224.73;3224.73;0;0
NASDAQ 100;D;20130922;000000;3224.73;3224.73;3224.73;3224.73;0;0
NASDAQ 100;D;20130923;000000;3242.32;3243.43;3205.5;3219.07;0;0
NASDAQ 100;D;20130924;000000;3218.71;3236.84;3209.39;3218.84;0;0
NASDAQ 100;D;20130925;000000;3218.76;3226.62;3202.75;3210.27;0;0
NASDAQ 100;D;20130926;000000;3209.56;3240.99;3208.55;3233.78;0;0
NASDAQ 100;D;20130927;000000;3234.04;3235.29;3210.8;3230.34;0;0
NASDAQ 100;D;20130928;000000;3230.39;3230.39;3229.46;3229.46;0;0
NASDAQ 100;D;20130929;000000;3230.3;3230.3;3230.3;3230.3;0;0
NASDAQ 100;D;20130930;000000;3190.4;3229.45;3186.86;3218.07;0;0
NASDAQ 100;D;20131001;000000;3218.2;3254.33;3218.2;3252.19;0;0
NASDAQ 100;D;20131002;000000;3252.65;3256.71;3228.44;3252.81;0;0
NASDAQ 100;D;20131003;000000;3253.12;3254.91;3197.36;3213.81;0;0
NASDAQ 100;D;20131004;000000;3213.83;3246.16;3212.01;3242.77;0;0
NASDAQ 100;D;20131005;000000;3242.03;3242.57;3242.03;3242.57;0;0
NASDAQ 100;D;20131006;000000;3242.57;3242.57;3242.57;3242.57;0;0
NASDAQ 100;D;20131007;000000;3215.77;3240.11;3213.01;3215.54;0;0
NASDAQ 100;D;20131008;000000;3215.69;3217.15;3152.26;3153.96;0;0
NASDAQ 100;D;20131009;000000;3153.87;3161.76;3117.69;3143.37;0;0
NASDAQ 100;D;20131010;000000;3142.54;3216.03;3142.54;3209.92;0;0
NASDAQ 100;D;20131011;000000;3210.19;3237.01;3201.93;3233.57;0;0
NASDAQ 100;D;20131012;000000;3233.76;3233.85;3233.76;3233.83;0;0
NASDAQ 100;D;20131013;000000;3233.83;3233.83;3233.83;3233.83;0;0
NASDAQ 100;D;20131014;000000;3213.38;3257.19;3212.05;3256.58;0;0
NASDAQ 100;D;20131015;000000;3256.02;3269.97;3241.35;3245.56;0;0
NASDAQ 100;D;20131016;000000;3244.94;3283.18;3244.66;3281.82;0;0
NASDAQ 100;D;20131017;000000;3281.58;3301.6;3264.23;3300.6;0;0
NASDAQ 100;D;20131018;000000;3301.28;3355.63;3301.28;3353.68;0;0
NASDAQ 100;D;20131019;000000;3353.37;3353.88;3353.37;3353.88;0;0
NASDAQ 100;D;20131020;000000;3353.88;3353.88;3353.88;3353.88;0;0
NASDAQ 100;D;20131021;000000;3361.76;3369.74;3351.05;3361.01;0;0
NASDAQ 100;D;20131022;000000;3361.16;3384.35;3344.18;3366.67;0;0
NASDAQ 100;D;20131023;000000;3366.45;3366.93;3330.2;3345.8;0;0
NASDAQ 100;D;20131024;000000;3345.75;3367.39;3344.06;3361.29;0;0
NASDAQ 100;D;20131025;000000;3361.85;3400.04;3361.85;3383.13;0;0
NASDAQ 100;D;20131026;000000;3383.18;3383.83;3383.18;3383.83;0;0
NASDAQ 100;D;20131027;000000;3383.83;3383.83;3383.83;3383.83;0;0
NASDAQ 100;D;20131028;000000;3382.17;3390.47;3370.4;3383.13;0;0
NASDAQ 100;D;20131029;000000;3384.02;3399.09;3375.57;3391.14;0;0
NASDAQ 100;D;20131030;000000;3391.75;3408.28;3372.23;3385.32;0;0
NASDAQ 100;D;20131031;000000;3385.18;3400.4;3367.78;3379.28;0;0
NASDAQ 100;D;20131101;000000;3377.73;3394.85;3364.65;3379.97;0;0
NASDAQ 100;D;20131102;000000;3379.76;3379.76;3379.76;3379.76;0;0
NASDAQ 100;D;20131103;000000;3379.76;3379.76;3379.76;3379.76;0;0
NASDAQ 100;D;20131104;000000;3388.69;3390.18;3374.38;3380.78;0;0
NASDAQ 100;D;20131105;000000;3380.75;3394.88;3361.91;3392.88;0;0
NASDAQ 100;D;20131106;000000;3392.94;3401.26;3374.28;3382.52;0;0
NASDAQ 100;D;20131107;000000;3382.51;3389.2;3327.6;3336.26;0;0
NASDAQ 100;D;20131108;000000;3336.24;3364.06;3318.39;3359.9;0;0
NASDAQ 100;D;20131109;000000;3359.87;3366.84;3354.74;3366.84;0;0
NASDAQ 100;D;20131110;000000;3366.84;3366.84;3366.84;3366.84;0;0
NASDAQ 100;D;20131111;000000;3359.83;3369.89;3350.74;3364.41;0;0
NASDAQ 100;D;20131112;000000;3364.39;3370.36;3348.85;3364.52;0;0
NASDAQ 100;D;20131113;000000;3364.65;3390.79;3346.41;3387.71;0;0
NASDAQ 100;D;20131114;000000;3387.7;3413.86;3387.4;3411.95;0;0
NASDAQ 100;D;20131115;000000;3411.92;3419.77;3409.01;3417.52;0;0
NASDAQ 100;D;20131116;000000;3417.54;3422.58;3417.31;3422.58;0;0
NASDAQ 100;D;20131117;000000;3422.58;3422.58;3422.58;3422.58;0;0
NASDAQ 100;D;20131118;000000;3423.47;3429.2;3404.57;3404.57;0;0
NASDAQ 100;D;20131119;000000;3404.59;3404.6;3371.6;3379.2;0;0
NASDAQ 100;D;20131120;000000;3379.19;3397.69;3367.5;3371.09;0;0
NASDAQ 100;D;20131121;000000;3371.13;3404.89;3359.31;3402.07;0;0
NASDAQ 100;D;20131122;000000;3402.06;3421.66;3399.17;3421.14;0;0
NASDAQ 100;D;20131123;000000;3421.11;3422.02;3418.82;3422.02;0;0
NASDAQ 100;D;20131124;000000;3422.02;3422.02;3422.02;3422.02;0;0
NASDAQ 100;D;20131125;000000;3433.92;3437.49;3420.36;3433.48;0;0
NASDAQ 100;D;20131126;000000;3433.47;3453.64;3422.47;3452.37;0;0
NASDAQ 100;D;20131127;000000;3452.36;3468;3445.76;3467.57;0;0
NASDAQ 100;D;20131128;000000;3467.63;3471.65;3465.86;3470.48;0;0
NASDAQ 100;D;20131129;000000;3481.31;3495.97;3481.31;3487.82;0;0
NASDAQ 100;D;20131130;000000;3487.82;3487.82;3487.82;3487.82;0;0
NASDAQ 100;D;20131201;000000;3487.82;3487.82;3487.82;3487.82;0;0
NASDAQ 100;D;20131202;000000;3496.19;3501.07;3481.59;3488.87;0;0
NASDAQ 100;D;20131203;000000;3488.91;3489.42;3465.35;3476.17;0;0
NASDAQ 100;D;20131204;000000;3476.2;3493.1;3453.22;3474.02;0;0
NASDAQ 100;D;20131205;000000;3473.81;3489.9;3469.04;3470.16;0;0
NASDAQ 100;D;20131206;000000;3469.99;3511.06;3468.84;3504.84;0;0
NASDAQ 100;D;20131207;000000;3504.82;3505.83;3499;3504.26;0;0
NASDAQ 100;D;20131208;000000;3504.26;3504.26;3504.26;3504.26;0;0
NASDAQ 100;D;20131209;000000;3515.67;3523.99;3511.28;3516.94;0;0
NASDAQ 100;D;20131210;000000;3516.97;3520.54;3507.42;3516.06;0;0
NASDAQ 100;D;20131211;000000;3515.92;3520.73;3478.74;3479.12;0;0
NASDAQ 100;D;20131212;000000;3479.11;3480.26;3457.96;3473.44;0;0
NASDAQ 100;D;20131213;000000;3473.43;3477.83;3449.74;3457.05;0;0
NASDAQ 100;D;20131214;000000;3457.2;3464.28;3455.13;3456.4;0;0
NASDAQ 100;D;20131215;000000;3456.4;3456.4;3456.4;3456.4;0;0
NASDAQ 100;D;20131216;000000;3470.43;3494.41;3470.11;3479.38;0;0
NASDAQ 100;D;20131217;000000;3479.41;3482.34;3461.07;3475.42;0;0
NASDAQ 100;D;20131218;000000;3475.43;3486.48;3422.86;3481.34;0;0
NASDAQ 100;D;20131219;000000;3481.33;3510.48;3478.82;3498.55;0;0
NASDAQ 100;D;20131220;000000;3498.57;3540.97;3494;3539.33;0;0
NASDAQ 100;D;20131221;000000;3539.39;3539.42;3531.19;3531.19;0;0
NASDAQ 100;D;20131222;000000;3531.19;3531.19;3531.19;3531.19;0;0
NASDAQ 100;D;20131223;000000;3563.19;3568.5;3552.29;3562.73;0;0
NASDAQ 100;D;20131224;000000;3562.66;3574.51;3562.66;3572.8;0;0
NASDAQ 100;D;20131225;000000;3572.8;3572.8;3572.8;3572.8;0;0
NASDAQ 100;D;20131226;000000;3579.62;3586.29;3572.1;3584.21;0;0
NASDAQ 100;D;20131227;000000;3584.23;3591.28;3572.99;3572.99;0;0
NASDAQ 100;D;20131228;000000;3572.98;3574.38;3571.05;3574.02;0;0
NASDAQ 100;D;20131229;000000;3574.02;3574.02;3574.02;3574.02;0;0
NASDAQ 100;D;20131230;000000;3570.86;3574.2;3559.37;3572.49;0;0
NASDAQ 100;D;20131231;000000;3572.46;3591.42;3567.81;3582.17;0;0
NASDAQ 100;D;20140101;000000;3582.22;3592;3579.56;3592;0;0
NASDAQ 100;D;20140102;000000;3575.79;3577.03;3553.65;3558.51;0;0
NASDAQ 100;D;20140103;000000;3558.54;3567.51;3537.61;3548.69;0;0
NASDAQ 100;D;20140104;000000;3548.71;3551.16;3538.56;3538.73;0;0
NASDAQ 100;D;20140105;000000;3538.73;3538.73;3538.73;3538.73;0;0
NASDAQ 100;D;20140106;000000;3539.01;3542.52;3512.45;3535.48;0;0
NASDAQ 100;D;20140107;000000;3535.5;3557.99;3526.41;3556.35;0;0
NASDAQ 100;D;20140108;000000;3556.38;3575.15;3551.12;3566.09;0;0
NASDAQ 100;D;20140109;000000;3566.08;3579.4;3541.81;3550.54;0;0
NASDAQ 100;D;20140110;000000;3550.56;3568.47;3536.48;3550.57;0;0
NASDAQ 100;D;20140111;000000;3550.37;3565.19;3550.31;3565.08;0;0
NASDAQ 100;D;20140112;000000;3565.08;3565.08;3565.08;3565.08;0;0
NASDAQ 100;D;20140113;000000;3559.39;3572.4;3518.87;3521.9;0;0
NASDAQ 100;D;20140114;000000;3521.79;3580.24;3499.39;3577.32;0;0
NASDAQ 100;D;20140115;000000;3577.38;3614.27;3576.67;3614.16;0;0
NASDAQ 100;D;20140116;000000;3614.17;3615.7;3599.87;3610.56;0;0
NASDAQ 100;D;20140117;000000;3610.57;3611.29;3591.82;3594.2;0;0
NASDAQ 100;D;20140118;000000;3594.23;3596.07;3580.39;3591.25;0;0
NASDAQ 100;D;20140119;000000;3591.25;3591.25;3591.25;3591.25;0;0
NASDAQ 100;D;20140120;000000;3591.25;3591.25;3591.25;3591.25;0;0
NASDAQ 100;D;20140121;000000;3611.63;3617.6;3586.05;3612.69;0;0
NASDAQ 100;D;20140122;000000;3612.67;3634.65;3609.75;3626.69;0;0
NASDAQ 100;D;20140123;000000;3626.7;3631.46;3588.83;3603.71;0;0
NASDAQ 100;D;20140124;000000;3603.65;3613.76;3553.87;3559.52;0;0
NASDAQ 100;D;20140125;000000;3559.55;3559.74;3541.48;3541.48;0;0
NASDAQ 100;D;20140126;000000;3541.48;3541.48;3541.48;3541.48;0;0
NASDAQ 100;D;20140127;000000;3543.5;3548.48;3482.89;3535.35;0;0
NASDAQ 100;D;20140128;000000;3535.37;3535.86;3483.71;3502.27;0;0
NASDAQ 100;D;20140129;000000;3502.32;3505.75;3462.79;3467.29;0;0
NASDAQ 100;D;20140130;000000;3467.22;3543.75;3461.64;3539.12;0;0
NASDAQ 100;D;20140131;000000;3539.14;3544.21;3488.04;3530.87;0;0
NASDAQ 100;D;20140201;000000;3530.84;3530.84;3517.11;3521.92;0;0
NASDAQ 100;D;20140202;000000;3521.92;3521.92;3521.92;3521.92;0;0
NASDAQ 100;D;20140203;000000;3524.23;3533.48;3434.18;3434.18;0;0
NASDAQ 100;D;20140204;000000;3433.83;3480.74;3433.64;3476.06;0;0
NASDAQ 100;D;20140205;000000;3476;3477.74;3418.88;3455.66;0;0
NASDAQ 100;D;20140206;000000;3455.81;3501.34;3454.4;3498.75;0;0
NASDAQ 100;D;20140207;000000;3498.78;3559.7;3495.25;3553.68;0;0
NASDAQ 100;D;20140208;000000;3553.71;3563.14;3553.71;3561.91;0;0
NASDAQ 100;D;20140209;000000;3561.91;3561.91;3561.91;3561.91;0;0
NASDAQ 100;D;20140210;000000;3558.32;3582.84;3558.32;3580.72;0;0
NASDAQ 100;D;20140211;000000;3580.63;3624.06;3576.23;3623.71;0;0
NASDAQ 100;D;20140212;000000;3623.72;3635.92;3618.06;3624.92;0;0
NASDAQ 100;D;20140213;000000;3624.94;3658.11;3600.86;3655.7;0;0
NASDAQ 100;D;20140214;000000;3655.64;3671.04;3643.79;3670.47;0;0
NASDAQ 100;D;20140215;000000;3670.49;3670.5;3662.32;3663.88;0;0
NASDAQ 100;D;20140216;000000;3663.88;3663.88;3663.88;3663.88;0;0
NASDAQ 100;D;20140217;000000;3663.88;3663.88;3663.88;3663.88;0;0
NASDAQ 100;D;20140218;000000;3668.99;3685.18;3658.64;3683.45;0;0
NASDAQ 100;D;20140219;000000;3683.44;3684.81;3654.75;3660.72;0;0
NASDAQ 100;D;20140220;000000;3660.66;3672.33;3640.63;3670.59;0;0
NASDAQ 100;D;20140221;000000;3670.55;3687.12;3664.4;3668.38;0;0
NASDAQ 100;D;20140222;000000;3668.44;3673.18;3661.46;3662.6;0;0
NASDAQ 100;D;20140223;000000;3662.6;3662.6;3662.6;3662.6;0;0
NASDAQ 100;D;20140224;000000;3670.07;3701.27;3668.34;3696.47;0;0
NASDAQ 100;D;20140225;000000;3696.34;3697.56;3669.53;3678.78;0;0
NASDAQ 100;D;20140226;000000;3678.76;3702.09;3663.75;3674.13;0;0
NASDAQ 100;D;20140227;000000;3674.16;3704.65;3666.8;3697.16;0;0
NASDAQ 100;D;20140228;000000;3697.13;3722.38;3682.92;3684.22;0;0
NASDAQ 100;D;20140301;000000;3684.38;3698.32;3664.83;3696.1;0;0
NASDAQ 100;D;20140302;000000;3696.1;3696.1;3696.1;3696.1;0;0
NASDAQ 100;D;20140303;000000;3657.32;3678.38;3637.66;3667.99;0;0
NASDAQ 100;D;20140304;000000;3667.4;3722.61;3654.59;3717.18;0;0
NASDAQ 100;D;20140305;000000;3717.15;3732.98;3715.5;3725.27;0;0
NASDAQ 100;D;20140306;000000;3725.26;3738.32;3709.41;3722.14;0;0
NASDAQ 100;D;20140307;000000;3722.13;3737.36;3686.94;3695.87;0;0
NASDAQ 100;D;20140308;000000;3695.9;3703.44;3691.98;3703.4;0;0
NASDAQ 100;D;20140309;000000;3703.4;3703.4;3703.4;3703.4;0;0
NASDAQ 100;D;20140310;000000;3702.14;3709.78;3683.97;3706.21;0;0
NASDAQ 100;D;20140311;000000;3706.34;3725.71;3681.37;3691.72;0;0
NASDAQ 100;D;20140312;000000;3691.98;3707.19;3661.87;3706.94;0;0
NASDAQ 100;D;20140313;000000;3706.36;3720.61;3636.79;3651.73;0;0
NASDAQ 100;D;20140314;000000;3651.49;3656.94;3626.86;3627.58;0;0
NASDAQ 100;D;20140315;000000;3627.98;3627.98;3627.87;3627.87;0;0
NASDAQ 100;D;20140316;000000;3627.87;3627.87;3627.87;3627.87;0;0
NASDAQ 100;D;20140317;000000;3653.19;3678.32;3651.14;3661.25;0;0
NASDAQ 100;D;20140318;000000;3662.29;3708.26;3662.29;3706.06;0;0
NASDAQ 100;D;20140319;000000;3706.46;3709.01;3661.06;3682.3;0;0
NASDAQ 100;D;20140320;000000;3682.68;3705.31;3665.83;3694.17;0;0
NASDAQ 100;D;20140321;000000;3694.03;3717.36;3643.35;3650.85;0;0
NASDAQ 100;D;20140322;000000;3650.37;3653.07;3650.37;3653.07;0;0
NASDAQ 100;D;20140323;000000;3653.07;3653.07;3653.07;3653.07;0;0
NASDAQ 100;D;20140324;000000;3665.38;3665.58;3585.15;3618.33;0;0
NASDAQ 100;D;20140325;000000;3617.39;3659.59;3600.65;3629.91;0;0
NASDAQ 100;D;20140326;000000;3629.73;3654.69;3583.18;3583.18;0;0
NASDAQ 100;D;20140327;000000;3583.13;3594.08;3543.19;3562.9;0;0
NASDAQ 100;D;20140328;000000;3562.91;3609.08;3560.58;3571.17;0;0
NASDAQ 100;D;20140329;000000;3570.85;3571.48;3570.85;3571.48;0;0
NASDAQ 100;D;20140330;000000;3571.48;3571.48;3571.48;3571.48;0;0
NASDAQ 100;D;20140331;000000;3598.08;3618.42;3593.7;3595.63;0;0
NASDAQ 100;D;20140401;000000;3595.65;3659.16;3595.42;3658.14;0;0
NASDAQ 100;D;20140402;000000;3658.19;3676.36;3649.79;3666.19;0;0
NASDAQ 100;D;20140403;000000;3665.97;3675.67;3617.41;3637.52;0;0
NASDAQ 100;D;20140404;000000;3637.04;3663.78;3532.28;3539.56;0;0
NASDAQ 100;D;20140405;000000;3540.05;3540.05;3539.38;3539.38;0;0
NASDAQ 100;D;20140406;000000;3539.38;3539.38;3539.38;3539.38;0;0
NASDAQ 100;D;20140407;000000;3522.21;3551.21;3482.75;3508.01;0;0
NASDAQ 100;D;20140408;000000;3508.12;3543.98;3499;3538.7;0;0
NASDAQ 100;D;20140409;000000;3538.61;3602.35;3538.23;3600.07;0;0
NASDAQ 100;D;20140410;000000;3600.44;3600.44;3479.15;3489.53;0;0
NASDAQ 100;D;20140411;000000;3488.24;3502.33;3440.55;3447.45;0;0
NASDAQ 100;D;20140412;000000;3447.59;3447.59;3446.85;3446.85;0;0
NASDAQ 100;D;20140413;000000;3446.85;3446.85;3446.85;3446.85;0;0
NASDAQ 100;D;20140414;000000;3479.66;3493.17;3443.26;3475.67;0;0
NASDAQ 100;D;20140415;000000;3474.63;3505.67;3414.18;3487.57;0;0
NASDAQ 100;D;20140416;000000;3487.85;3532.81;3487.85;3532.78;0;0
NASDAQ 100;D;20140417;000000;3533.09;3551.01;3511.27;3534.98;0;0
NASDAQ 100;D;20140418;000000;3534.43;3534.53;3534.43;3534.53;0;0
NASDAQ 100;D;20140419;000000;3534.53;3534.53;3534.53;3534.53;0;0
NASDAQ 100;D;20140420;000000;3534.53;3534.53;3534.53;3534.53;0;0
NASDAQ 100;D;20140421;000000;3543.65;3559.88;3525.59;3559.37;0;0
NASDAQ 100;D;20140422;000000;3559.76;3596.92;3559.76;3587.07;0;0
NASDAQ 100;D;20140423;000000;3589;3589;3555.26;3556.37;0;0
NASDAQ 100;D;20140424;000000;3557.04;3613.2;3552.93;3590.9;0;0
NASDAQ 100;D;20140425;000000;3590.65;3591.03;3525.6;3532.55;0;0
NASDAQ 100;D;20140426;000000;3533.22;3533.22;3533.1;3533.1;0;0
NASDAQ 100;D;20140427;000000;3533.1;3533.1;3533.1;3533.1;0;0
NASDAQ 100;D;20140428;000000;3546.96;3570.11;3489.6;3545.28;0;0
NASDAQ 100;D;20140429;000000;3545.06;3579.03;3538.24;3573.8;0;0
NASDAQ 100;D;20140430;000000;3573.79;3585.5;3548.11;3581.59;0;0
NASDAQ 100;D;20140501;000000;3581.89;3613.03;3580.02;3593.72;0;0
NASDAQ 100;D;20140502;000000;3593.91;3611.56;3578.53;3587.18;0;0
NASDAQ 100;D;20140503;000000;3587.31;3587.64;3587.31;3587.64;0;0
NASDAQ 100;D;20140504;000000;3587.64;3587.64;3587.64;3587.64;0;0
NASDAQ 100;D;20140505;000000;3566.26;3605.25;3556.4;3605.25;0;0
NASDAQ 100;D;20140506;000000;3604.91;3605.09;3556.1;3556.88;0;0
NASDAQ 100;D;20140507;000000;3556.98;3567.55;3506.35;3547.28;0;0
NASDAQ 100;D;20140508;000000;3546.64;3583.64;3524.85;3539.85;0;0
NASDAQ 100;D;20140509;000000;3540.59;3556.35;3516.34;3554.78;0;0
NASDAQ 100;D;20140510;000000;3555.13;3555.7;3555.13;3555.7;0;0
NASDAQ 100;D;20140511;000000;3555.7;3555.7;3555.7;3555.7;0;0
NASDAQ 100;D;20140512;000000;3574.24;3613.37;3572.69;3612.54;0;0
NASDAQ 100;D;20140513;000000;3612.73;3625.77;3605.78;3610.49;0;0
NASDAQ 100;D;20140514;000000;3611.13;3614.63;3585.68;3593.02;0;0
NASDAQ 100;D;20140515;000000;3593.43;3598.34;3542.65;3565.26;0;0
NASDAQ 100;D;20140516;000000;3565.58;3590.39;3545.63;3587.34;0;0
NASDAQ 100;D;20140517;000000;3587.11;3587.2;3587.01;3587.2;0;0
NASDAQ 100;D;20140518;000000;3587.2;3587.2;3587.2;3587.2;0;0
NASDAQ 100;D;20140519;000000;3577.85;3618.96;3572.28;3615.61;0;0
NASDAQ 100;D;20140520;000000;3615.62;3624.6;3585.9;3601.04;0;0
NASDAQ 100;D;20140521;000000;3600.31;3636.47;3600.31;3635.27;0;0
NASDAQ 100;D;20140522;000000;3635.61;3660.59;3633.85;3650.94;0;0
NASDAQ 100;D;20140523;000000;3650.93;3678.16;3646.23;3677.41;0;0
NASDAQ 100;D;20140524;000000;3677.27;3677.33;3677.27;3677.33;0;0
NASDAQ 100;D;20140525;000000;3677.33;3677.33;3677.33;3677.33;0;0
NASDAQ 100;D;20140526;000000;3677.33;3677.33;3677.33;3677.33;0;0
NASDAQ 100;D;20140527;000000;3693.18;3722.8;3691.09;3722.79;0;0
NASDAQ 100;D;20140528;000000;3723.06;3726.72;3708.65;3712.09;0;0
NASDAQ 100;D;20140529;000000;3712.24;3735.54;3712.24;3734.89;0;0
NASDAQ 100;D;20140530;000000;3735.72;3741.57;3716.09;3735.55;0;0
NASDAQ 100;D;20140531;000000;3736.82;3736.82;3736.82;3736.82;0;0
NASDAQ 100;D;20140601;000000;3736.82;3736.82;3736.82;3736.82;0;0
NASDAQ 100;D;20140602;000000;3740.71;3740.71;3707.95;3732.99;0;0
NASDAQ 100;D;20140603;000000;3733.05;3735.97;3715.47;3730.18;0;0
NASDAQ 100;D;20140604;000000;3730.07;3750.01;3715.24;3743.59;0;0
NASDAQ 100;D;20140605;000000;3743.21;3782;3735.19;3776.4;0;0
NASDAQ 100;D;20140606;000000;3776.3;3795.14;3776.3;3794.4;0;0
NASDAQ 100;D;20140607;000000;3794.54;3794.57;3794.54;3794.57;0;0
NASDAQ 100;D;20140608;000000;3794.57;3794.57;3794.57;3794.57;0;0
NASDAQ 100;D;20140609;000000;3795.85;3804.04;3783.9;3793.86;0;0
NASDAQ 100;D;20140610;000000;3794.04;3802.46;3786.56;3800.39;0;0
NASDAQ 100;D;20140611;000000;3800.73;3803.95;3783.61;3797.67;0;0
NASDAQ 100;D;20140612;000000;3797.85;3797.85;3751.69;3764.17;0;0
NASDAQ 100;D;20140613;000000;3763.9;3784.84;3759.87;3774.99;0;0
NASDAQ 100;D;20140614;000000;3775.68;3775.68;3775.56;3775.56;0;0
NASDAQ 100;D;20140615;000000;3775.56;3775.56;3775.56;3775.56;0;0
NASDAQ 100;D;20140616;000000;3768.37;3789.93;3761.42;3780.13;0;0
NASDAQ 100;D;20140617;000000;3779.46;3790.92;3769.94;3781.68;0;0
NASDAQ 100;D;20140618;000000;3781.32;3807.49;3764.53;3803.99;0;0
NASDAQ 100;D;20140619;000000;3804.61;3811.24;3783.3;3799.66;0;0
NASDAQ 100;D;20140620;000000;3800.8;3807.92;3794.51;3802.74;0;0
NASDAQ 100;D;20140621;000000;3802.64;3802.64;3802.64;3802.64;0;0
NASDAQ 100;D;20140622;000000;3802.64;3802.64;3802.64;3802.64;0;0
NASDAQ 100;D;20140623;000000;3802.25;3806.19;3794.85;3804.97;0;0
NASDAQ 100;D;20140624;000000;3805.31;3837.17;3791.12;3799.84;0;0
NASDAQ 100;D;20140625;000000;3799.85;3831.85;3792.31;3826.89;0;0
NASDAQ 100;D;20140626;000000;3827.33;3827.53;3798.63;3827.53;0;0
