<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
S&P 500,D,20180403,000000,2592.17,2619.11,2575.57,2614.45,0,0
S&P 500,D,20180404,000000,2574.55,2649.82,2573.61,2644.69,0,0
S&P 500,D,20180405,000000,2657.36,2672.08,2649.59,2662.84,0,0
S&P 500,D,20180406,000000,2639.65,2656.88,2586.38,2604.47,0,0
S&P 500,D,20180407,000000,2604.47,2604.47,2604.47,2604.47,0,0
S&P 500,D,20180408,000000,2604.47,2604.47,2604.47,2604.47,0,0
S&P 500,D,20180409,000000,2618.52,2653.54,2610.83,2613.16,0,0
S&P 500,D,20180410,000000,2642.64,2665.45,2635.78,2656.87,0,0
S&P 500,D,20180411,000000,2643.89,2661.4,2639.25,2642.19,0,0
S&P 500,D,20180412,000000,2654.69,2674.64,2654.69,2663.99,0,0
S&P 500,D,20180413,000000,2677.53,2680.14,2645.05,2656.3,0,0
S&P 500,D,20180414,000000,2656.3,2656.3,2656.3,2656.3,0,0
S&P 500,D,20180415,000000,2656.3,2656.3,2656.3,2656.3,0,0
S&P 500,D,20180416,000000,2670.1,2686.49,2665.2,2677.84,0,0
S&P 500,D,20180417,000000,2694.42,2713.34,2692.18,2706.39,0,0
S&P 500,D,20180418,000000,2710.63,2717.48,2703.63,2708.64,0,0
S&P 500,D,20180419,000000,2701.16,2702.84,2681.9,2693.13,0,0
S&P 500,D,20180420,000000,2693.2,2693.93,2660.61,2670.14,0,0
S&P 500,D,20180421,000000,2670.14,2670.14,2670.14,2670.14,0,0
S&P 500,D,20180422,000000,2670.14,2670.14,2670.14,2670.14,0,0
S&P 500,D,20180423,000000,2675.4,2682.86,2657.99,2670.29,0,0
S&P 500,D,20180424,000000,2680.8,2683.55,2617.32,2634.56,0,0
S&P 500,D,20180425,000000,2634.74,2645.29,2612.7,2639.4,0,0
S&P 500,D,20180426,000000,2652.47,2676.48,2647.19,2666.94,0,0
S&P 500,D,20180427,000000,2675.47,2676.95,2659.03,2669.91,0,0
S&P 500,D,20180428,000000,2669.91,2669.91,2669.91,2669.91,0,0
S&P 500,D,20180429,000000,2669.91,2669.91,2669.91,2669.91,0,0
S&P 500,D,20180430,000000,2675.56,2682.92,2648.04,2648.05,0,0
S&P 500,D,20180501,000000,2642.95,2655.26,2625.45,2654.8,0,0
S&P 500,D,20180502,000000,2654.24,2660.7,2631.79,2635.67,0,0
S&P 500,D,20180503,000000,2625.3,2637.13,2595.15,2629.73,0,0
S&P 500,D,20180504,000000,2621.4,2670.92,2615.32,2663.42,0,0
S&P 500,D,20180505,000000,2663.42,2663.42,2663.42,2663.42,0,0
S&P 500,D,20180506,000000,2663.42,2663.42,2663.42,2663.42,0,0
S&P 500,D,20180507,000000,2669.36,2683.35,2664.7,2672.63,0,0
S&P 500,D,20180508,000000,2668.84,2676.34,2655.2,2671.92,0,0
S&P 500,D,20180509,000000,2679.31,2701.27,2674.15,2697.79,0,0
S&P 500,D,20180510,000000,2704.54,2726.11,2704.54,2723.07,0,0
S&P 500,D,20180511,000000,2722.87,2732.85,2717.53,2727.72,0,0
S&P 500,D,20180512,000000,2727.72,2727.72,2727.72,2727.72,0,0
S&P 500,D,20180513,000000,2727.72,2727.72,2727.72,2727.72,0,0
S&P 500,D,20180514,000000,2733.92,2742.1,2725.48,2730.13,0,0
S&P 500,D,20180515,000000,2718.59,2718.59,2701.94,2711.45,0,0
S&P 500,D,20180516,000000,2712.24,2727.74,2712.24,2722.46,0,0
S&P 500,D,20180517,000000,2719.75,2731.96,2711.36,2720.13,0,0
S&P 500,D,20180518,000000,2717.35,2719.49,2709.29,2712.97,0,0
S&P 500,D,20180519,000000,2712.97,2712.97,2712.97,2712.97,0,0
S&P 500,D,20180520,000000,2712.97,2712.97,2712.97,2712.97,0,0
S&P 500,D,20180521,000000,2725.95,2739.19,2725.71,2733.01,0,0
S&P 500,D,20180522,000000,2738.34,2742.22,2721.88,2724.44,0,0
S&P 500,D,20180523,000000,2712.07,2733.3,2709.67,2733.29,0,0
S&P 500,D,20180524,000000,2730.94,2731.95,2707.69,2727.76,0,0
S&P 500,D,20180525,000000,2723.1,2727.26,2714.99,2721.33,0,0
S&P 500,D,20180526,000000,2721.33,2721.33,2721.33,2721.33,0,0
S&P 500,D,20180527,000000,2721.33,2721.33,2721.33,2721.33,0,0
S&P 500,D,20180528,000000,2721.33,2721.33,2721.33,2721.33,0,0
S&P 500,D,20180529,000000,2703.35,2710.67,2676.89,2689.86,0,0
S&P 500,D,20180530,000000,2703.67,2729.34,2703,2724.01,0,0
S&P 500,D,20180531,000000,2720.4,2722.47,2700.85,2705.27,0,0
S&P 500,D,20180601,000000,2719.69,2736.93,2719.35,2734.62,0,0
S&P 500,D,20180602,000000,2734.62,2734.62,2734.62,2734.62,0,0
S&P 500,D,20180603,000000,2734.62,2734.62,2734.62,2734.62,0,0
S&P 500,D,20180604,000000,2741.67,2749.16,2740.54,2746.87,0,0
S&P 500,D,20180605,000000,2748.3,2752.61,2739.51,2748.8,0,0
S&P 500,D,20180606,000000,2753.25,2772.35,2748.46,2772.35,0,0
S&P 500,D,20180607,000000,2774.84,2779.87,2760.16,2770.37,0,0
S&P 500,D,20180608,000000,2765.42,2779.39,2763.59,2779.03,0,0
S&P 500,D,20180609,000000,2779.03,2779.03,2779.03,2779.03,0,0
S&P 500,D,20180610,000000,2779.03,2779.03,2779.03,2779.03,0,0
S&P 500,D,20180611,000000,2780.18,2790.2,2780.18,2782,0,0
S&P 500,D,20180612,000000,2785.6,2789.77,2778.83,2786.85,0,0
S&P 500,D,20180613,000000,2788.15,2791.47,2774.65,2775.63,0,0
S&P 500,D,20180614,000000,2783.81,2789.06,2776.54,2782.49,0,0
S&P 500,D,20180615,000000,2777.3,2782.66,2762.19,2779.66,0,0
S&P 500,D,20180616,000000,2779.66,2779.66,2779.66,2779.66,0,0
S&P 500,D,20180617,000000,2779.66,2779.66,2779.66,2779.66,0,0
S&P 500,D,20180618,000000,2763.98,2774.99,2757.16,2773.75,0,0
S&P 500,D,20180619,000000,2752.01,2764.93,2743.19,2762.59,0,0
S&P 500,D,20180620,000000,2770.78,2774.86,2763.91,2767.32,0,0
S&P 500,D,20180621,000000,2768.01,2768.01,2744.39,2749.76,0,0
S&P 500,D,20180622,000000,2760.79,2764.14,2752.84,2754.88,0,0
S&P 500,D,20180623,000000,2754.88,2754.88,2754.88,2754.88,0,0
S&P 500,D,20180624,000000,2754.88,2754.88,2754.88,2754.88,0,0
S&P 500,D,20180625,000000,2742.17,2742.66,2698.7,2717.07,0,0
S&P 500,D,20180626,000000,2722.12,2732.9,2715.62,2723.06,0,0
S&P 500,D,20180627,000000,2728.97,2746.09,2699.62,2699.63,0,0
S&P 500,D,20180628,000000,2698.49,2724.34,2691.99,2716.31,0,0
S&P 500,D,20180629,000000,2728.19,2743.26,2718.37,2718.37,0,0
S&P 500,D,20180630,000000,2718.37,2718.37,2718.37,2718.37,0,0
S&P 500,D,20180701,000000,2718.37,2718.37,2718.37,2718.37,0,0
S&P 500,D,20180702,000000,2704.95,2727.18,2698.95,2726.71,0,0
S&P 500,D,20180703,000000,2733.78,2736.56,2711.18,2713.22,0,0
S&P 500,D,20180704,000000,2713.22,2713.22,2713.22,2713.22,0,0
S&P 500,D,20180705,000000,2727.28,2737.83,2716.07,2736.61,0,0
S&P 500,D,20180706,000000,2737.68,2764.41,2733.52,2759.82,0,0
S&P 500,D,20180707,000000,2759.82,2759.82,2759.82,2759.82,0,0
S&P 500,D,20180708,000000,2759.82,2759.82,2759.82,2759.82,0,0
S&P 500,D,20180709,000000,2769.06,2784.55,2769.06,2784.17,0,0
S&P 500,D,20180710,000000,2788.56,2795.57,2786.24,2793.84,0,0
S&P 500,D,20180711,000000,2779.03,2785.91,2770.77,2774.02,0,0
S&P 500,D,20180712,000000,2783.14,2799.22,2781.53,2798.29,0,0
S&P 500,D,20180713,000000,2796.18,2804.53,2791.69,2801.31,0,0
S&P 500,D,20180714,000000,2801.31,2801.31,2801.31,2801.31,0,0
S&P 500,D,20180715,000000,2801.31,2801.31,2801.31,2801.31,0,0
S&P 500,D,20180716,000000,2801.43,2803.67,2793.39,2798.43,0,0
S&P 500,D,20180717,000000,2789.54,2814.19,2789.32,2809.55,0,0
S&P 500,D,20180718,000000,2811.26,2816.73,2806.01,2815.62,0,0
S&P 500,D,20180719,000000,2809.37,2812.01,2799.77,2804.49,0,0
S&P 500,D,20180720,000000,2804.55,2809.69,2800.03,2801.83,0,0
S&P 500,D,20180721,000000,2801.83,2801.83,2801.83,2801.83,0,0
S&P 500,D,20180722,000000,2801.83,2801.83,2801.83,2801.83,0,0
S&P 500,D,20180723,000000,2799.17,2808.61,2795.21,2806.98,0,0
S&P 500,D,20180724,000000,2821.32,2829.98,2811.12,2820.4,0,0
S&P 500,D,20180725,000000,2817.99,2847.98,2817.83,2846.07,0,0
S&P 500,D,20180726,000000,2835.49,2845.56,2835.41,2837.44,0,0
S&P 500,D,20180727,000000,2842.35,2843.17,2808.34,2818.82,0,0
S&P 500,D,20180728,000000,2818.82,2818.82,2818.82,2818.82,0,0
S&P 500,D,20180729,000000,2818.82,2818.82,2818.82,2818.82,0,0
S&P 500,D,20180730,000000,2819.21,2821.69,2798.25,2802.6,0,0
S&P 500,D,20180731,000000,2810.39,2824.46,2808.06,2816.29,0,0
S&P 500,D,20180801,000000,2820.99,2825.8,2805.88,2813.36,0,0
S&P 500,D,20180802,000000,2800.48,2829.91,2796.34,2827.22,0,0
S&P 500,D,20180803,000000,2829.85,2840.38,2827.4,2840.35,0,0
S&P 500,D,20180804,000000,2840.35,2840.35,2840.35,2840.35,0,0
S&P 500,D,20180805,000000,2840.35,2840.35,2840.35,2840.35,0,0
S&P 500,D,20180806,000000,2839.94,2853.25,2835.98,2850.4,0,0
S&P 500,D,20180807,000000,2855.92,2863.37,2855.92,2858.45,0,0
S&P 500,D,20180808,000000,2856.79,2862.44,2853.13,2857.7,0,0
S&P 500,D,20180809,000000,2857.59,2862.48,2851.99,2853.58,0,0
S&P 500,D,20180810,000000,2839.64,2842.2,2825.83,2833.28,0,0
S&P 500,D,20180811,000000,2833.28,2833.28,2833.28,2833.28,0,0
S&P 500,D,20180812,000000,2833.28,2833.28,2833.28,2833.28,0,0
S&P 500,D,20180813,000000,2835.24,2843.39,2819.89,2821.93,0,0
S&P 500,D,20180814,000000,2828.62,2843.1,2826.6,2839.96,0,0
S&P 500,D,20180815,000000,2825.16,2826.04,2802.49,2818.37,0,0
S&P 500,D,20180816,000000,2833.28,2850.49,2833.28,2840.69,0,0
S&P 500,D,20180817,000000,2837.83,2855.62,2833.77,2850.13,0,0
S&P 500,D,20180818,000000,2850.13,2850.13,2850.13,2850.13,0,0
S&P 500,D,20180819,000000,2850.13,2850.13,2850.13,2850.13,0,0
S&P 500,D,20180820,000000,2854.06,2859.75,2850.64,2857.05,0,0
S&P 500,D,20180821,000000,2862.52,2873.13,2861.81,2862.96,0,0
S&P 500,D,20180822,000000,2860.67,2867.54,2856.1,2861.82,0,0
S&P 500,D,20180823,000000,2860.06,2868.76,2854.28,2856.98,0,0
S&P 500,D,20180824,000000,2862.51,2876.15,2862.51,2874.69,0,0
S&P 500,D,20180825,000000,2874.69,2874.69,2874.69,2874.69,0,0
S&P 500,D,20180826,000000,2874.69,2874.69,2874.69,2874.69,0,0
S&P 500,D,20180827,000000,2886.37,2898.25,2886.37,2896.74,0,0
S&P 500,D,20180828,000000,2901.79,2903.75,2893.5,2897.52,0,0
S&P 500,D,20180829,000000,2900.71,2916.5,2898.4,2914.04,0,0
S&P 500,D,20180830,000000,2908.94,2912.46,2895.22,2901.13,0,0
S&P 500,D,20180831,000000,2898.01,2906.3,2891.73,2901.52,0,0
S&P 500,D,20180901,000000,2901.52,2901.52,2901.52,2901.52,0,0
S&P 500,D,20180902,000000,2901.52,2901.52,2901.52,2901.52,0,0
S&P 500,D,20180903,000000,2901.52,2901.52,2901.52,2901.52,0,0
S&P 500,D,20180904,000000,2896.72,2900.18,2885.13,2896.72,0,0
S&P 500,D,20180905,000000,2891.45,2894.17,2876.98,2888.6,0,0
S&P 500,D,20180906,000000,2888.64,2891.87,2867.29,2878.06,0,0
S&P 500,D,20180907,000000,2878.05,2883.81,2864.32,2871.68,0,0
S&P 500,D,20180908,000000,2871.68,2871.68,2871.68,2871.68,0,0
S&P 500,D,20180909,000000,2871.68,2871.68,2871.68,2871.68,0,0
S&P 500,D,20180910,000000,2881.89,2886.8,2875.94,2877.13,0,0
S&P 500,D,20180911,000000,2870.64,2892.5,2866.79,2887.89,0,0
S&P 500,D,20180912,000000,2887.74,2894.62,2879.21,2888.92,0,0
S&P 500,D,20180913,000000,2898.96,2906.75,2896.68,2904.18,0,0
S&P 500,D,20180914,000000,2905.76,2908.3,2895.77,2904.98,0,0
S&P 500,D,20180915,000000,2904.98,2904.98,2904.98,2904.98,0,0
S&P 500,D,20180916,000000,2904.98,2904.98,2904.98,2904.98,0,0
S&P 500,D,20180917,000000,2903.82,2904.65,2886.16,2888.8,0,0
S&P 500,D,20180918,000000,2890.43,2911.17,2890.43,2904.31,0,0
S&P 500,D,20180919,000000,2906.9,2912.34,2903.82,2907.95,0,0
S&P 500,D,20180920,000000,2919.73,2934.8,2919.73,2930.75,0,0
S&P 500,D,20180921,000000,2936.76,2940.89,2927.12,2929.67,0,0
S&P 500,D,20180922,000000,2929.67,2929.67,2929.67,2929.67,0,0
S&P 500,D,20180923,000000,2929.67,2929.67,2929.67,2929.67,0,0
S&P 500,D,20180924,000000,2921.94,2923.76,2912.67,2919.37,0,0
S&P 500,D,20180925,000000,2922.36,2923.83,2913.79,2915.56,0,0
S&P 500,D,20180926,000000,2916.78,2931.07,2903.61,2905.97,0,0
S&P 500,D,20180927,000000,2911.65,2927.22,2909.27,2914,0,0
S&P 500,D,20180928,000000,2910.03,2920.52,2907.5,2913.98,0,0
S&P 500,D,20180929,000000,2913.98,2913.98,2913.98,2913.98,0,0
S&P 500,D,20180930,000000,2913.98,2913.98,2913.98,2913.98,0,0
S&P 500,D,20181001,000000,2928.26,2937.06,2917.91,2924.59,0,0
S&P 500,D,20181002,000000,2923.22,2931.41,2919.4,2923.43,0,0
S&P 500,D,20181003,000000,2915.56,2939.86,2915.56,2925.51,0,0
S&P 500,D,20181004,000000,2919.38,2919.78,2883.93,2901.61,0,0
S&P 500,D,20181005,000000,2902.47,2909.5,2869.33,2885.57,0,0
S&P 500,D,20181006,000000,2885.57,2885.57,2885.57,2885.57,0,0
S&P 500,D,20181007,000000,2885.57,2885.57,2885.57,2885.57,0,0
S&P 500,D,20181008,000000,2876.72,2889.45,2862.28,2884.43,0,0
S&P 500,D,20181009,000000,2881.85,2894.83,2874.27,2880.34,0,0
S&P 500,D,20181010,000000,2873.35,2873.75,2785.45,2785.68,0,0
S&P 500,D,20181011,000000,2775.01,2795.04,2712.34,2728.37,0,0
S&P 500,D,20181012,000000,2772.38,2775.77,2729.44,2767.13,0,0
S&P 500,D,20181013,000000,2767.13,2767.13,2767.13,2767.13,0,0
S&P 500,D,20181014,000000,2767.13,2767.13,2767.13,2767.13,0,0
S&P 500,D,20181015,000000,2763.69,2775.99,2749.03,2750.79,0,0
S&P 500,D,20181016,000000,2768.32,2812.97,2766.91,2809.92,0,0
S&P 500,D,20181017,000000,2809.56,2816.86,2781.87,2809.21,0,0
S&P 500,D,20181018,000000,2802,2806.04,2755.19,2768.78,0,0
S&P 500,D,20181019,000000,2776.25,2797.71,2760.5,2767.78,0,0
S&P 500,D,20181020,000000,2767.78,2767.78,2767.78,2767.78,0,0
S&P 500,D,20181021,000000,2767.78,2767.78,2767.78,2767.78,0,0
S&P 500,D,20181022,000000,2773.94,2778.55,2749.4,2755.88,0,0
S&P 500,D,20181023,000000,2718.1,2753.58,2691.51,2740.69,0,0
S&P 500,D,20181024,000000,2737.75,2742.59,2652.37,2656.1,0,0
S&P 500,D,20181025,000000,2675.96,2722.66,2667.94,2705.57,0,0
S&P 500,D,20181026,000000,2667.86,2692.38,2628.26,2658.69,0,0
S&P 500,D,20181027,000000,2658.69,2658.69,2658.69,2658.69,0,0
S&P 500,D,20181028,000000,2658.69,2658.69,2658.69,2658.69,0,0
S&P 500,D,20181029,000000,2682.65,2706.85,2603.54,2641.25,0,0
S&P 500,D,20181030,000000,2639.06,2685.35,2635.34,2682.63,0,0
S&P 500,D,20181031,000000,2682.63,2736.67,2682.63,2711.74,0,0
S&P 500,D,20181101,000000,2718.75,2741.6,2709.06,2740.37,0,0
S&P 500,D,20181102,000000,2745.45,2756.55,2700.52,2723.06,0,0
S&P 500,D,20181103,000000,2723.06,2723.06,2723.06,2723.06,0,0
S&P 500,D,20181104,000000,2723.06,2723.06,2723.06,2723.06,0,0
S&P 500,D,20181105,000000,2726.37,2744.27,2717.94,2737.99,0,0
S&P 500,D,20181106,000000,2738.23,2756.62,2737.31,2756.62,0,0
S&P 500,D,20181107,000000,2756.82,2815.15,2755.41,2814.28,0,0
S&P 500,D,20181108,000000,2813.65,2814.75,2795.02,2805.82,0,0
S&P 500,D,20181109,000000,2806,2806.87,2764.25,2781.26,0,0
S&P 500,D,20181110,000000,2781.41,2781.41,2780.81,2781.01,0,0
S&P 500,D,20181111,000000,2781.01,2781.01,2781.01,2781.01,0,0
S&P 500,D,20181112,000000,2773.41,2775.99,2722,2726.7,0,0
S&P 500,D,20181113,000000,2725.96,2754.6,2715.04,2723.23,0,0
S&P 500,D,20181114,000000,2723.56,2746.8,2685.84,2701.64,0,0
S&P 500,D,20181115,000000,2701.59,2735.38,2670.91,2728.28,0,0
S&P 500,D,20181116,000000,2729,2746.75,2712.16,2735.36,0,0
S&P 500,D,20181117,000000,2735.83,2737.15,2735.77,2736.27,0,0
S&P 500,D,20181118,000000,2736.27,2736.27,2736.27,2736.27,0,0
S&P 500,D,20181119,000000,2729.62,2733.14,2681.09,2690.56,0,0
S&P 500,D,20181120,000000,2690.39,2690.82,2631.52,2643.89,0,0
S&P 500,D,20181121,000000,2643.05,2670.68,2641.68,2651.46,0,0
S&P 500,D,20181122,000000,2651.28,2651.28,2649.92,2649.93,0,0
S&P 500,D,20181123,000000,2632.29,2647.52,2631.09,2632.56,0,0
S&P 500,D,20181124,000000,2632.56,2632.56,2632.56,2632.56,0,0
S&P 500,D,20181125,000000,2632.56,2632.56,2632.56,2632.56,0,0
S&P 500,D,20181126,000000,2649.97,2674.35,2649.97,2673.27,0,0
S&P 500,D,20181127,000000,2673.3,2682.53,2656.8,2680.98,0,0
S&P 500,D,20181128,000000,2681.71,2743.6,2681.71,2743.52,0,0
S&P 500,D,20181129,000000,2743.71,2753.74,2722.94,2737.31,0,0
S&P 500,D,20181130,000000,2737.17,2760.88,2732.76,2758.69,0,0
S&P 500,D,20181201,000000,2759.2,2760.17,2758.56,2760.17,0,0
S&P 500,D,20181202,000000,2760.17,2760.17,2760.17,2760.17,0,0
S&P 500,D,20181203,000000,2797.92,2800.12,2773.38,2789.85,0,0
S&P 500,D,20181204,000000,2789.99,2790.39,2697.21,2700.11,0,0
S&P 500,D,20181205,000000,2701.13,2701.13,2700.06,2700.06,0,0
S&P 500,D,20181206,000000,2658.4,2695.41,2621.56,2694.61,0,0
S&P 500,D,20181207,000000,2695.02,2708.49,2623.25,2633.73,0,0
S&P 500,D,20181208,000000,2633.16,2633.43,2633.04,2633.08,0,0
S&P 500,D,20181209,000000,2633.08,2633.08,2633.08,2633.08,0,0
S&P 500,D,20181210,000000,2629.88,2647.44,2583.23,2639.72,0,0
S&P 500,D,20181211,000000,2637.47,2674.25,2621.3,2637.1,0,0
S&P 500,D,20181212,000000,2636.92,2685.44,2636.78,2650.58,0,0
S&P 500,D,20181213,000000,2650.75,2670.19,2637.33,2650.49,0,0
S&P 500,D,20181214,000000,2651.3,2651.3,2593.84,2598.32,0,0
S&P 500,D,20181215,000000,2600.22,2600.22,2599.95,2599.95,0,0
S&P 500,D,20181216,000000,2599.95,2599.95,2599.95,2599.95,0,0
S&P 500,D,20181217,000000,2589.18,2601.13,2530.54,2547.6,0,0
S&P 500,D,20181218,000000,2546.69,2573.99,2528.73,2547.76,0,0
S&P 500,D,20181219,000000,2547.49,2583.89,2488.96,2509.35,0,0
S&P 500,D,20181220,000000,2508.85,2509.63,2441.39,2466.48,0,0
S&P 500,D,20181221,000000,2465.91,2504.41,2408.55,2419.65,0,0
S&P 500,D,20181222,000000,2418.82,2418.82,2416.27,2416.62,0,0
S&P 500,D,20181223,000000,2416.62,2416.62,2416.62,2416.62,0,0
S&P 500,D,20181224,000000,2399.17,2410.27,2351.1,2351.1,0,0
S&P 500,D,20181225,000000,2351.1,2351.1,2351.1,2351.1,0,0
S&P 500,D,20181226,000000,2363.12,2467.76,2346.64,2467.35,0,0
S&P 500,D,20181227,000000,2467.69,2485.82,2397.98,2485.82,0,0
S&P 500,D,20181228,000000,2486.07,2520.27,2472.98,2489.28,0,0
S&P 500,D,20181229,000000,2489.09,2489.09,2485.59,2485.74,0,0
S&P 500,D,20181230,000000,2485.74,2485.74,2485.74,2485.74,0,0
S&P 500,D,20181231,000000,2501.29,2509.24,2482.89,2501.43,0,0
S&P 500,D,20190101,000000,2507.79,2507.79,2506.85,2506.85,0,0
S&P 500,D,20190102,000000,2476.96,2519.48,2467.47,2511.31,0,0
S&P 500,D,20190103,000000,2510.76,2510.76,2446.12,2446.12,0,0
S&P 500,D,20190104,000000,2444.7,2538.03,2444.7,2531.97,0,0
S&P 500,D,20190105,000000,2532.02,2532.02,2530.95,2531.94,0,0
S&P 500,D,20190106,000000,2531.94,2531.94,2531.94,2531.94,0,0
S&P 500,D,20190107,000000,2534.33,2566.16,2524.61,2548.45,0,0
S&P 500,D,20190108,000000,2549.3,2579.82,2547.57,2573.06,0,0
S&P 500,D,20190109,000000,2573.44,2595.32,2568.89,2586.24,0,0
S&P 500,D,20190110,000000,2586.03,2597.82,2562.05,2596.92,0,0
S&P 500,D,20190111,000000,2597.22,2597.22,2577.4,2595.96,0,0
S&P 500,D,20190112,000000,2595.43,2596.27,2595.43,2596.26,0,0
S&P 500,D,20190113,000000,2596.26,2596.26,2596.26,2596.26,0,0
S&P 500,D,20190114,000000,2579.84,2589.32,2570.49,2584.17,0,0
S&P 500,D,20190115,000000,2584.25,2613.08,2582.12,2609.37,0,0
S&P 500,D,20190116,000000,2609.77,2625.75,2609.77,2616.96,0,0
S&P 500,D,20190117,000000,2615.67,2645.06,2606.36,2635.11,0,0
S&P 500,D,20190118,000000,2634.99,2675.42,2634.99,2669.51,0,0
S&P 500,D,20190119,000000,2670.35,2673.68,2670.02,2670.71,0,0
S&P 500,D,20190120,000000,2670.71,2670.71,2670.71,2670.71,0,0
S&P 500,D,20190121,000000,2670.71,2670.71,2670.71,2670.71,0,0
S&P 500,D,20190122,000000,2657.88,2657.88,2617.29,2630.79,0,0
S&P 500,D,20190123,000000,2632.13,2653.09,2612.86,2638.73,0,0
S&P 500,D,20190124,000000,2638.7,2647.2,2627.02,2642.33,0,0
S&P 500,D,20190125,000000,2642.35,2672.38,2642.23,2663.2,0,0
S&P 500,D,20190126,000000,2663.47,2664.81,2663.24,2664.76,0,0
S&P 500,D,20190127,000000,2664.76,2664.76,2664.76,2664.76,0,0
S&P 500,D,20190128,000000,2642.51,2643.69,2624.06,2643.3,0,0
S&P 500,D,20190129,000000,2643.59,2650.85,2631.11,2639.37,0,0
S&P 500,D,20190130,000000,2639.87,2690.44,2639.87,2680.04,0,0
S&P 500,D,20190131,000000,2680.19,2708.95,2678.65,2706.63,0,0
S&P 500,D,20190201,000000,2705.9,2716.66,2696.88,2706.49,0,0
S&P 500,D,20190202,000000,2706.84,2706.84,2706.14,2706.53,0,0
S&P 500,D,20190203,000000,2706.53,2706.53,2706.53,2706.53,0,0
S&P 500,D,20190204,000000,2706.49,2723.52,2698.79,2723.52,0,0
S&P 500,D,20190205,000000,2723.6,2738.98,2723.52,2737.47,0,0
S&P 500,D,20190206,000000,2737.46,2738.08,2724.18,2731,0,0
S&P 500,D,20190207,000000,2730.85,2731.76,2687.35,2705.26,0,0
S&P 500,D,20190208,000000,2705.2,2706.47,2681.89,2706.36,0,0
S&P 500,D,20190209,000000,2706.6,2707.9,2706.6,2707.88,0,0
S&P 500,D,20190210,000000,2707.88,2707.88,2707.88,2707.88,0,0
S&P 500,D,20190211,000000,2712.4,2718.05,2703.79,2711.21,0,0
S&P 500,D,20190212,000000,2710.88,2748.18,2709.62,2745.58,0,0
S&P 500,D,20190213,000000,2745.64,2761.81,2744.46,2752.95,0,0
S&P 500,D,20190214,000000,2752.72,2757.9,2731.32,2746.42,0,0
S&P 500,D,20190215,000000,2746.38,2775.02,2745.47,2774.94,0,0
S&P 500,D,20190216,000000,2774.98,2775.62,2774.53,2775.6,0,0
S&P 500,D,20190217,000000,2775.6,2775.6,2775.6,2775.6,0,0
S&P 500,D,20190218,000000,2775.6,2775.6,2775.6,2775.6,0,0
S&P 500,D,20190219,000000,2769.28,2787.32,2767.29,2779.51,0,0
S&P 500,D,20190220,000000,2779.2,2789.81,2774.08,2783.13,0,0
S&P 500,D,20190221,000000,2784.39,2785.19,2764.57,2774.86,0,0
S&P 500,D,20190222,000000,2774.48,2794.16,2774.48,2791.74,0,0
S&P 500,D,20190223,000000,2792.47,2792.68,2792.47,2792.67,0,0
S&P 500,D,20190224,000000,2792.67,2792.67,2792.67,2792.67,0,0
S&P 500,D,20190225,000000,2806.6,2813.47,2795.02,2795.02,0,0
S&P 500,D,20190226,000000,2796.82,2803.12,2789.47,2793.74,0,0
S&P 500,D,20190227,000000,2793.67,2795.67,2775.29,2791.75,0,0
S&P 500,D,20190228,000000,2792.25,2793.7,2782.51,2784.18,0,0
S&P 500,D,20190301,000000,2784.08,2808.02,2783.36,2803.23,0,0
S&P 500,D,20190302,000000,2803.86,2803.92,2803.69,2803.69,0,0
S&P 500,D,20190303,000000,2803.69,2803.69,2803.69,2803.69,0,0
S&P 500,D,20190304,000000,2814.36,2816.87,2767.66,2792.03,0,0
S&P 500,D,20190305,000000,2792.76,2796.44,2783.01,2790.95,0,0
S&P 500,D,20190306,000000,2791.04,2791.04,2768.69,2771.86,0,0
S&P 500,D,20190307,000000,2771.73,2771.73,2739.09,2748.77,0,0
S&P 500,D,20190308,000000,2748.88,2748.93,2722.39,2743.91,0,0
S&P 500,D,20190309,000000,2744.13,2744.13,2742.99,2743.07,0,0
S&P 500,D,20190310,000000,2743.07,2743.07,2743.07,2743.07,0,0
S&P 500,D,20190311,000000,2749.46,2783.96,2749.35,2783.3,0,0
S&P 500,D,20190312,000000,2787.2,2798.31,2786.91,2791.52,0,0
S&P 500,D,20190313,000000,2800.59,2821.24,2800.59,2810.92,0,0
S&P 500,D,20190314,000000,2810.38,2814.99,2803.53,2808.48,0,0
S&P 500,D,20190315,000000,2810.79,2830.73,2810.79,2822.48,0,0
S&P 500,D,20190316,000000,2822.48,2822.48,2822.48,2822.48,0,0
S&P 500,D,20190317,000000,2822.48,2822.48,2822.48,2822.48,0,0
S&P 500,D,20190318,000000,2822.61,2835.41,2822.01,2832.94,0,0
S&P 500,D,20190319,000000,2840.76,2852.42,2823.29,2832.57,0,0
S&P 500,D,20190320,000000,2831.34,2843.45,2812.54,2824.23,0,0
S&P 500,D,20190321,000000,2819.72,2860.27,2817.4,2854.88,0,0
S&P 500,D,20190322,000000,2844.02,2846.16,2800.71,2800.71,0,0
S&P 500,D,20190323,000000,2800.71,2800.71,2800.71,2800.71,0,0
S&P 500,D,20190324,000000,2800.71,2800.71,2800.71,2800.71,0,0
S&P 500,D,20190325,000000,2796.01,2809.71,2785.02,2798.36,0,0
